baristas,price,profit
2.0,8.727272727272727,1677.25
2.0,8.727272727272727,1551.35
2.0,8.727272727272727,1417.02
2.0,8.727272727272727,1600.87
2.0,8.727272727272727,1795.32
2.0,8.727272727272727,1650.6
2.0,8.727272727272727,1528.06
2.0,8.727272727272727,1509.55
2.0,8.727272727272727,1447.83
2.0,8.727272727272727,1593.35
2.0,8.727272727272727,1513.01
2.0,8.727272727272727,1673.48
2.0,8.727272727272727,1527.76
2.0,8.727272727272727,1543.22
2.0,8.727272727272727,1482.3
2.0,8.727272727272727,1657.43
2.0,8.727272727272727,1394.74
2.0,8.727272727272727,1612.26
2.0,8.727272727272727,1627.62
2.0,8.727272727272727,1585.42
2.0,8.727272727272727,1619.59
2.0,8.727272727272727,1314.6
2.0,8.727272727272727,1528.46
2.0,8.727272727272727,1509.05
2.0,8.727272727272727,1639.01
2.0,8.727272727272727,1547.28
2.0,8.727272727272727,1562.54
2.0,8.727272727272727,1581.35
2.0,8.727272727272727,1497.25
2.0,8.727272727272727,1818.5
2.0,8.727272727272727,1703.99
2.0,8.727272727272727,1440.6
2.0,8.727272727272727,1482.1
2.0,8.727272727272727,1474.37
2.0,8.727272727272727,1478.34
2.0,8.727272727272727,1810.97
2.0,8.727272727272727,1524.7
2.0,8.727272727272727,1428.91
2.0,8.727272727272727,1482.4
2.0,8.727272727272727,1436.04
2.0,8.727272727272727,1451.99
2.0,8.727272727272727,1761.35
2.0,8.727272727272727,1375.62
2.0,8.727272727272727,1696.76
2.0,8.727272727272727,1608.6
2.0,8.727272727272727,1451.49
2.0,8.727272727272727,1440.4
2.0,8.727272727272727,1569.86
2.0,8.727272727272727,1425.05
2.0,8.727272727272727,1486.06
2.0,8.727272727272727,1436.24
2.0,8.727272727272727,1398.1
2.0,8.727272727272727,1520.54
2.0,8.727272727272727,1390.87
2.0,8.727272727272727,1486.26
2.0,8.727272727272727,1504.78
2.0,8.727272727272727,1760.95
2.0,8.727272727272727,1234.16
2.0,8.727272727272727,1448.23
2.0,8.727272727272727,1429.01
2.0,8.727272727272727,1585.02
2.0,8.727272727272727,1455.35
2.0,8.727272727272727,1310.64
2.0,8.727272727272727,1246.45
2.0,8.727272727272727,1218.81
2.0,8.727272727272727,1448.43
2.0,8.727272727272727,1684.97
2.0,8.727272727272727,1421.28
2.0,8.727272727272727,1512.61
2.0,8.727272727272727,1661.79
2.0,8.727272727272727,1513.11
2.0,8.727272727272727,1612.66
2.0,8.727272727272727,1402.36
2.0,8.727272727272727,1440.2
2.0,8.727272727272727,1604.54
2.0,8.727272727272727,1646.94
2.0,8.727272727272727,1486.16
2.0,8.727272727272727,1578.29
2.0,8.727272727272727,1517.07
2.0,8.727272727272727,1420.88
2.0,8.727272727272727,1554.81
2.0,8.727272727272727,1451.59
2.0,8.727272727272727,1551.45
2.0,8.727272727272727,1573.33
2.0,8.727272727272727,1489.83
2.0,8.727272727272727,1558.67
2.0,8.727272727272727,1367.29
2.0,8.727272727272727,1669.12
2.0,8.727272727272727,1470.61
2.0,8.727272727272727,1532.53
2.0,8.727272727272727,1413.15
2.0,8.727272727272727,1379.48
2.0,8.727272727272727,1467.05
2.0,8.727272727272727,1440.4
2.0,8.727272727272727,1321.93
2.0,8.727272727272727,1348.67
2.0,8.727272727272727,1516.97
2.0,8.727272727272727,1447.83
2.0,8.727272727272727,1333.22
2.0,8.727272727272727,1463.08
2.0,8.727272727272727,1456.05
2.0,8.727272727272727,1520.84
2.0,8.727272727272727,1574.43
2.0,8.727272727272727,1550.65
2.0,8.727272727272727,1432.67
2.0,8.727272727272727,1661.99
2.0,8.727272727272727,1295.38
2.0,8.727272727272727,1504.88
2.0,8.727272727272727,1428.91
2.0,8.727272727272727,1474.47
2.0,8.727272727272727,1383.45
2.0,8.727272727272727,1310.54
2.0,8.727272727272727,1612.26
2.0,8.727272727272727,1379.38
2.0,8.727272727272727,1409.69
2.0,8.727272727272727,1608.4
2.0,8.727272727272727,1448.43
2.0,8.727272727272727,1371.45
2.0,8.727272727272727,1600.47
2.0,8.727272727272727,1665.55
2.0,8.727272727272727,1314.5
2.0,8.727272727272727,1551.05
2.0,8.727272727272727,1737.86
2.0,8.727272727272727,1673.88
2.0,8.727272727272727,1378.88
2.0,8.727272727272727,1245.35
2.0,8.727272727272727,1570.06
2.0,8.727272727272727,1455.05
2.0,8.727272727272727,1657.63
2.0,8.727272727272727,1707.55
2.0,8.727272727272727,1913.89
2.0,8.727272727272727,1693.3
2.0,8.727272727272727,1665.35
2.0,8.727272727272727,1688.34
2.0,8.727272727272727,1317.56
2.0,8.727272727272727,1142.04
2.0,8.727272727272727,1425.05
2.0,8.727272727272727,1501.72
2.0,8.727272727272727,1432.97
2.0,8.727272727272727,1733.9
2.0,8.727272727272727,1826.43
2.0,8.727272727272727,1562.64
2.0,8.727272727272727,1249.32
2.0,8.727272727272727,1402.46
2.0,8.727272727272727,1638.71
2.0,8.727272727272727,1665.75
2.0,8.727272727272727,1451.79
2.0,8.727272727272727,1681.31
2.0,8.727272727272727,1650.5
2.0,8.727272727272727,1638.91
2.0,8.727272727272727,1501.42
2.0,8.727272727272727,1302.71
2.0,8.727272727272727,1467.55
2.0,8.727272727272727,1749.25
2.0,8.727272727272727,1447.93
2.0,8.727272727272727,1375.22
2.0,8.727272727272727,1600.77
2.0,8.727272727272727,1391.07
2.0,8.727272727272727,1226.14
2.0,8.727272727272727,1753.32
2.0,8.727272727272727,1432.47
2.0,8.727272727272727,1429.11
2.0,8.727272727272727,1521.04
2.0,8.727272727272727,1593.45
2.0,8.727272727272727,1230.3
2.0,8.727272727272727,1833.45
2.0,8.727272727272727,1520.34
2.0,8.727272727272727,1547.28
2.0,8.727272727272727,1669.42
2.0,8.727272727272727,1375.02
2.0,8.727272727272727,1769.07
2.0,8.727272727272727,1409.89
2.0,8.727272727272727,1585.82
2.0,8.727272727272727,1600.67
2.0,8.727272727272727,1203.35
2.0,8.727272727272727,1172.85
2.0,8.727272727272727,1417.82
2.0,8.727272727272727,1366.99
2.0,8.727272727272727,1390.37
2.0,8.727272727272727,1627.42
2.0,8.727272727272727,1337.18
2.0,8.727272727272727,1337.48
2.0,8.727272727272727,1257.15
2.0,8.727272727272727,1543.62
2.0,8.727272727272727,1611.96
2.0,8.727272727272727,1707.25
2.0,8.727272727272727,1513.51
2.0,8.727272727272727,1295.38
2.0,8.727272727272727,1306.97
2.0,8.727272727272727,1280.23
2.0,8.727272727272727,1317.56
2.0,8.727272727272727,1367.79
2.0,8.727272727272727,1706.75
2.0,8.727272727272727,1536.19
2.0,8.727272727272727,1665.85
2.0,8.727272727272727,1512.41
2.0,8.727272727272727,1585.32
2.0,8.727272727272727,1543.52
2.0,8.727272727272727,1474.17
2.0,8.727272727272727,1230.2
2.0,8.727272727272727,1757.48
2.0,8.727272727272727,1562.64
2.0,8.727272727272727,1405.83
2.0,8.727272727272727,1478.64
2.0,8.727272727272727,1505.58
2.0,8.727272727272727,1356.5
2.0,8.727272727272727,1635.45
2.0,8.727272727272727,1516.47
2.0,8.727272727272727,1573.73
2.0,8.727272727272727,1321.43
2.0,8.727272727272727,1524.3
2.0,8.727272727272727,1650.2
2.0,8.727272727272727,1604.44
2.0,8.727272727272727,1688.84
2.0,8.727272727272727,1459.02
2.0,8.727272727272727,1546.68
2.0,8.727272727272727,1405.53
2.0,8.727272727272727,1317.86
2.0,8.727272727272727,1669.42
2.0,8.727272727272727,1559.07
2.0,8.727272727272727,1658.13
2.0,8.727272727272727,1458.72
2.0,8.727272727272727,1700.93
2.0,8.727272727272727,1474.47
2.0,8.727272727272727,1597.31
2.0,8.727272727272727,1581.45
2.0,8.727272727272727,1753.82
2.0,8.727272727272727,1646.44
2.0,8.727272727272727,1432.47
2.0,8.727272727272727,1799.78
2.0,8.727272727272727,1429.11
2.0,8.727272727272727,1443.96
2.0,8.727272727272727,1509.15
2.0,8.727272727272727,1727.07
2.0,8.727272727272727,1200.19
2.0,8.727272727272727,1859.6
2.0,8.727272727272727,1402.46
2.0,8.727272727272727,1348.07
2.0,8.727272727272727,1306.97
2.0,8.727272727272727,1566.1
2.0,8.727272727272727,1650.2
2.0,8.727272727272727,1176.61
2.0,8.727272727272727,1410.39
2.0,8.727272727272727,1608.3
2.0,8.727272727272727,1489.73
2.0,8.727272727272727,1569.86
2.0,8.727272727272727,1695.96
2.0,8.727272727272727,1566.2
2.0,8.727272727272727,1493.99
2.0,8.727272727272727,1692.3
2.0,8.727272727272727,1440.6
2.0,8.727272727272727,1673.98
2.0,8.727272727272727,1505.28
2.0,8.727272727272727,1501.52
2.0,8.727272727272727,1303.01
2.0,8.727272727272727,1455.55
2.0,8.727272727272727,1455.05
2.0,8.727272727272727,1581.75
2.0,8.727272727272727,1444.36
2.0,8.727272727272727,1508.75
2.0,8.727272727272727,1456.05
2.0,8.727272727272727,1726.57
2.0,8.727272727272727,1692.8
2.0,8.727272727272727,1256.25
2.0,8.727272727272727,1508.85
2.0,8.727272727272727,1788.49
2.0,8.727272727272727,1760.95
2.0,8.727272727272727,1191.96
2.0,8.727272727272727,1444.06
2.0,8.727272727272727,1341.25
2.0,8.727272727272727,1688.44
2.0,8.727272727272727,1501.82
2.0,8.727272727272727,1509.05
2.0,8.727272727272727,1306.67
2.0,8.727272727272727,1260.71
2.0,8.727272727272727,1769.07
2.0,8.727272727272727,1462.58
2.0,8.727272727272727,1386.71
2.0,8.727272727272727,1405.63
2.0,8.727272727272727,1566.6
2.0,8.727272727272727,1669.32
2.0,8.727272727272727,1489.93
2.0,8.727272727272727,1494.09
2.0,8.727272727272727,1211.28
2.0,8.727272727272727,1474.97
2.0,8.727272727272727,1291.02
2.0,8.727272727272727,1405.43
2.0,8.727272727272727,1486.36
2.0,8.727272727272727,1692.5
2.0,8.727272727272727,1401.86
2.0,8.727272727272727,1295.08
2.0,8.727272727272727,1391.17
2.0,8.727272727272727,1646.74
2.0,8.727272727272727,1551.15
2.0,8.727272727272727,1791.35
2.0,8.727272727272727,1703.79
2.0,8.727272727272727,1493.59
2.0,8.727272727272727,1784.03
2.0,8.727272727272727,1600.77
2.0,8.727272727272727,1447.53
2.0,8.727272727272727,1378.98
2.0,8.727272727272727,1455.75
2.0,8.727272727272727,1658.83
2.0,8.727272727272727,1463.58
2.0,8.727272727272727,1650.1
2.0,8.727272727272727,1291.22
2.0,8.727272727272727,1414.05
2.0,8.727272727272727,1497.45
2.0,8.727272727272727,1516.87
2.0,8.727272727272727,1440.2
2.0,8.727272727272727,1417.32
2.0,8.727272727272727,1440.1
2.0,8.727272727272727,1467.15
2.0,8.727272727272727,1524.4
2.0,8.727272727272727,1563.24
2.0,8.727272727272727,1558.67
2.0,8.727272727272727,1447.93
2.0,8.727272727272727,1375.42
2.0,8.727272727272727,1463.08
2.0,8.727272727272727,1661.59
2.0,8.727272727272727,1405.73
2.0,8.727272727272727,1478.64
2.0,8.727272727272727,1581.15
2.0,8.727272727272727,1608.8
2.0,8.727272727272727,1822.36
2.0,8.727272727272727,1558.87
2.0,8.727272727272727,1294.88
2.0,8.727272727272727,1612.16
2.0,8.727272727272727,1382.75
2.0,8.727272727272727,1505.28
2.0,8.727272727272727,1722.91
2.0,8.727272727272727,1516.97
2.0,8.727272727272727,1570.06
2.0,8.727272727272727,1647.14
2.0,8.727272727272727,1429.11
2.0,8.727272727272727,1398.3
2.0,8.727272727272727,1677.15
2.0,8.727272727272727,1348.67
2.0,8.727272727272727,1428.91
2.0,8.727272727272727,1585.12
2.0,8.727272727272727,1570.56
2.0,8.727272727272727,1589.68
2.0,8.727272727272727,1615.93
2.0,8.727272727272727,1681.01
2.0,8.727272727272727,1299.05
2.0,8.727272727272727,1280.23
2.0,8.727272727272727,1685.07
2.0,8.727272727272727,1546.78
2.0,8.727272727272727,1589.28
2.0,8.727272727272727,1742.33
2.0,8.727272727272727,1509.55
2.0,8.727272727272727,1566.1
2.0,8.727272727272727,1757.18
2.0,8.727272727272727,1807.11
2.0,8.727272727272727,1696.56
2.0,8.727272727272727,1570.16
2.0,8.727272727272727,1680.71
2.0,8.727272727272727,1497.55
2.0,8.727272727272727,1875.85
2.0,8.727272727272727,1707.65
2.0,8.727272727272727,1398.9
2.0,8.727272727272727,1360.46
2.0,8.727272727272727,1425.25
2.0,8.727272727272727,1524.6
2.0,8.727272727272727,1336.68
2.0,8.727272727272727,1425.15
2.0,8.727272727272727,1845.25
2.0,8.727272727272727,1463.48
2.0,8.727272727272727,1314.3
2.0,8.727272727272727,1359.96
2.0,8.727272727272727,1562.84
2.0,8.727272727272727,1726.87
2.0,8.727272727272727,1409.79
2.0,8.727272727272727,1749.75
2.0,8.727272727272727,1547.58
2.0,8.727272727272727,1822.16
2.0,8.727272727272727,1604.24
2.0,8.727272727272727,1310.44
2.0,8.727272727272727,1466.25
2.0,8.727272727272727,1653.86
2.0,8.727272727272727,1604.54
2.0,8.727272727272727,1505.18
2.0,8.727272727272727,1440.3
2.0,8.727272727272727,1539.55
2.0,8.727272727272727,1390.87
2.0,8.727272727272727,1696.26
2.0,8.727272727272727,1684.27
2.0,8.727272727272727,1601.27
2.0,8.727272727272727,1539.55
2.0,8.727272727272727,1638.21
2.0,8.727272727272727,1349.07
2.0,8.727272727272727,1646.24
2.0,8.727272727272727,1268.64
2.0,8.727272727272727,1424.85
2.0,8.727272727272727,1638.31
2.0,8.727272727272727,1700.03
2.0,8.727272727272727,1650.4
2.0,8.727272727272727,1612.16
2.0,8.727272727272727,1733.8
2.0,8.727272727272727,1627.72
2.0,8.727272727272727,1532.23
2.0,8.727272727272727,1279.83
2.0,8.727272727272727,1439.7
2.0,8.727272727272727,1402.06
2.0,8.727272727272727,1485.96
2.0,8.727272727272727,1573.73
2.0,8.727272727272727,1458.72
2.0,8.727272727272727,1601.07
2.0,8.727272727272727,1398.2
2.0,8.727272727272727,1413.45
2.0,8.727272727272727,1573.93
2.0,8.727272727272727,1517.37
2.0,8.727272727272727,1561.94
2.0,8.727272727272727,1818.7
2.0,8.727272727272727,1493.49
2.0,8.727272727272727,1341.15
2.0,8.727272727272727,1504.98
2.0,8.727272727272727,1452.29
2.0,8.727272727272727,1528.06
2.0,8.727272727272727,1620.09
2.0,8.727272727272727,1715.88
2.0,8.727272727272727,1485.76
2.0,8.727272727272727,1333.22
2.0,8.727272727272727,1578.39
2.0,8.727272727272727,1566.4
2.0,8.727272727272727,1386.51
2.0,8.727272727272727,1562.74
2.0,8.727272727272727,1394.14
2.0,8.727272727272727,1798.68
2.0,8.727272727272727,1658.83
2.0,8.727272727272727,1348.77
2.0,8.727272727272727,1360.36
2.0,8.727272727272727,1573.93
2.0,8.727272727272727,1661.59
2.0,8.727272727272727,1394.64
2.0,8.727272727272727,1520.74
2.0,8.727272727272727,1341.35
2.0,8.727272727272727,1917.65
2.0,8.727272727272727,1008.71
2.0,8.727272727272727,1768.07
2.0,8.727272727272727,1333.32
2.0,8.727272727272727,1546.88
2.0,8.727272727272727,1325.59
2.0,8.727272727272727,1650.3
2.0,8.727272727272727,1612.26
2.0,8.727272727272727,1707.45
2.0,8.727272727272727,1478.94
2.0,8.727272727272727,1657.83
2.0,8.727272727272727,1387.21
2.0,8.727272727272727,1570.46
2.0,8.727272727272727,1238.03
2.0,8.727272727272727,1722.21
2.0,8.727272727272727,1665.85
2.0,8.727272727272727,1829.89
2.0,8.727272727272727,1336.78
2.0,8.727272727272727,1356.3
2.0,8.727272727272727,1399.0
2.0,8.727272727272727,1773.04
2.0,8.727272727272727,1348.67
2.0,8.727272727272727,1704.39
2.0,8.727272727272727,1612.66
2.0,8.727272727272727,1420.78
2.0,8.727272727272727,1688.54
2.0,8.727272727272727,1577.49
2.0,8.727272727272727,1581.85
2.0,8.727272727272727,1635.25
2.0,8.727272727272727,1623.55
2.0,8.727272727272727,1428.51
2.0,8.727272727272727,1534.89
2.0,8.727272727272727,1494.69
2.0,8.727272727272727,1757.78
2.0,8.727272727272727,1531.73
2.0,8.727272727272727,1012.57
2.0,8.727272727272727,1519.84
2.0,8.727272727272727,1547.08
2.0,8.727272727272727,1784.13
2.0,8.727272727272727,1745.69
2.0,8.727272727272727,1830.39
2.0,8.727272727272727,1539.45
2.0,8.727272727272727,1341.35
2.0,8.727272727272727,1432.87
2.0,8.727272727272727,1531.43
2.0,8.727272727272727,1486.46
2.0,8.727272727272727,1673.08
2.0,8.727272727272727,1577.59
2.0,8.727272727272727,1478.84
2.0,8.727272727272727,1543.62
2.0,8.727272727272727,1551.35
2.0,8.727272727272727,1245.15
2.0,8.727272727272727,1562.34
2.0,8.727272727272727,1524.3
2.0,8.727272727272727,1684.07
2.0,8.727272727272727,1459.22
2.0,8.727272727272727,1444.46
2.0,8.727272727272727,1516.87
2.0,8.727272727272727,1546.88
2.0,8.727272727272727,1493.89
2.0,8.727272727272727,1294.88
2.0,8.727272727272727,1657.93
2.0,8.727272727272727,1565.7
2.0,8.727272727272727,1494.19
2.0,8.727272727272727,1783.43
2.0,8.727272727272727,1799.28
2.0,8.727272727272727,1661.79
2.0,8.727272727272727,1535.69
2.0,8.727272727272727,1765.11
2.0,8.727272727272727,1512.41
2.0,8.727272727272727,1688.34
2.0,8.727272727272727,1703.99
2.0,8.727272727272727,1657.93
2.0,8.727272727272727,1814.34
2.0,8.727272727272727,1344.61
2.0,8.727272727272727,1703.09
2.0,8.727272727272727,1322.03
2.0,8.727272727272727,1570.66
2.0,8.727272727272727,1368.19
2.0,8.727272727272727,1741.93
2.0,8.727272727272727,1661.49
2.0,8.727272727272727,1623.35
2.0,8.727272727272727,1478.74
2.0,8.727272727272727,1466.35
2.0,8.727272727272727,1505.18
2.0,8.727272727272727,1482.3
2.0,8.727272727272727,1631.38
2.0,8.727272727272727,1528.46
2.0,8.727272727272727,1486.26
2.0,8.727272727272727,1467.25
2.0,8.727272727272727,1409.59
2.0,8.727272727272727,1849.51
2.0,8.727272727272727,1711.42
2.0,8.727272727272727,1314.2
2.0,8.727272727272727,1455.45
2.0,8.727272727272727,1409.79
2.0,8.727272727272727,1532.23
2.0,8.727272727272727,1180.77
2.0,8.727272727272727,1451.49
2.0,8.727272727272727,1398.2
2.0,8.727272727272727,1348.77
2.0,8.727272727272727,1703.49
2.0,8.727272727272727,1432.77
2.0,8.727272727272727,1707.55
2.0,8.727272727272727,1501.72
2.0,8.727272727272727,1467.05
2.0,8.727272727272727,1425.25
2.0,8.727272727272727,1596.61
2.0,8.727272727272727,1218.91
2.0,8.727272727272727,1627.92
2.0,8.727272727272727,1807.11
2.0,8.727272727272727,1497.95
2.0,8.727272727272727,1581.75
2.0,8.727272727272727,1279.93
2.0,8.727272727272727,1485.76
2.0,8.727272727272727,1508.95
2.0,8.727272727272727,1638.81
2.0,8.727272727272727,1172.45
2.0,8.727272727272727,1440.7
2.0,8.727272727272727,1646.04
2.0,8.727272727272727,1306.57
2.0,8.727272727272727,1734.4
2.0,8.727272727272727,1726.07
2.0,8.727272727272727,1432.57
2.0,8.727272727272727,1428.91
2.0,8.727272727272727,1547.48
2.0,8.727272727272727,1600.87
2.0,8.727272727272727,1333.52
2.0,8.727272727272727,1569.86
2.0,8.727272727272727,1283.69
2.0,8.727272727272727,2093.58
2.0,8.727272727272727,1318.46
2.0,8.727272727272727,1359.56
2.0,8.727272727272727,1788.09
2.0,8.727272727272727,1654.36
2.0,8.727272727272727,1463.48
2.0,8.727272727272727,1417.72
2.0,8.727272727272727,1543.22
2.0,8.727272727272727,1349.17
2.0,8.727272727272727,1382.85
2.0,8.727272727272727,1719.05
2.0,8.727272727272727,1558.07
2.0,8.727272727272727,1497.35
2.0,8.727272727272727,1348.97
2.0,8.727272727272727,1647.04
2.0,8.727272727272727,1341.25
2.0,8.727272727272727,1719.25
2.0,8.727272727272727,1588.88
2.0,8.727272727272727,1730.64
2.0,8.727272727272727,1746.29
2.0,8.727272727272727,1639.01
2.0,8.727272727272727,1551.45
2.0,8.727272727272727,1515.97
2.0,8.727272727272727,1348.47
2.0,8.727272727272727,1379.48
2.0,8.727272727272727,1466.85
2.0,8.727272727272727,1425.15
2.0,8.727272727272727,1551.45
2.0,8.727272727272727,1608.3
2.0,8.727272727272727,1306.87
2.0,8.727272727272727,1737.96
2.0,8.727272727272727,1363.93
2.0,8.727272727272727,1333.32
2.0,8.727272727272727,1760.45
2.0,8.727272727272727,1486.16
2.0,8.727272727272727,1623.55
2.0,8.727272727272727,1401.96
2.0,8.727272727272727,1390.97
2.0,8.727272727272727,1726.47
2.0,8.727272727272727,1749.75
2.0,8.727272727272727,1665.35
2.0,8.727272727272727,1302.31
2.0,8.727272727272727,1543.52
2.0,8.727272727272727,1768.67
2.0,8.727272727272727,1833.25
2.0,8.727272727272727,1363.83
2.0,8.727272727272727,1654.46
2.0,8.727272727272727,1646.54
2.0,8.727272727272727,1333.42
2.0,8.727272727272727,1658.33
2.0,8.727272727272727,1776.3
2.0,8.727272727272727,1413.65
2.0,8.727272727272727,1413.55
2.0,8.727272727272727,1406.23
2.0,8.727272727272727,1630.98
2.0,8.727272727272727,1639.21
2.0,8.727272727272727,1665.35
2.0,8.727272727272727,1707.55
2.0,8.727272727272727,1703.89
2.0,8.727272727272727,1467.15
2.0,8.727272727272727,1649.6
2.0,8.727272727272727,1466.85
2.0,8.727272727272727,1623.85
2.0,8.727272727272727,1734.2
2.0,8.727272727272727,1772.24
2.0,8.727272727272727,1669.52
