baristas,price,profit
2.0,7.181818181818182,1265.45
2.0,7.2727272727272725,1504.45
2.0,7.363636363636364,1376.1
2.0,7.454545454545455,1554.98
2.0,7.545454545454546,1515.62
2.0,7.636363636363637,1025.56
2.0,7.7272727272727275,1175.79
2.0,7.818181818181818,1566.52
2.0,7.909090909090909,1597.41
2.0,8.0,1392.1
2.0,8.09090909090909,1486.36
2.0,8.181818181818182,1410.69
2.0,8.272727272727273,1538.15
2.0,8.363636363636363,1242.19
2.0,8.454545454545455,1288.13
2.0,8.545454545454547,1673.83
2.0,8.636363636363637,1327.78
2.0,8.727272727272727,1692.6
2.0,8.818181818181818,1642.72
2.0,8.90909090909091,1674.06
2.0,9.0,1748.7
2.0,9.090909090909092,1428.33
2.0,9.181818181818182,1261.68
2.0,9.272727272727273,1443.19
