baristas,price,profit
3.0,8.0,1061.0
3.0,8.0,1206.7
3.0,8.0,1393.4
3.0,8.0,968.7
3.0,8.0,1165.2
3.0,8.0,1044.3
3.0,8.0,1226.7
3.0,8.0,1285.9
3.0,8.0,1282.8
3.0,8.0,1358.4
3.0,8.0,1341.3
3.0,8.0,1320.8
3.0,8.0,1182.4
3.0,8.0,1044.0
3.0,8.0,1081.4
3.0,8.0,1285.4
3.0,8.0,1161.8
3.0,8.0,1393.4
3.0,8.0,1265.1
3.0,8.0,1162.0
3.0,8.0,1220.5
